t,x,u
1.5,7.82514,1.01096
1.5,7.84611,1.01682
1.5,7.86709,1.02269
1.5,7.88807,1.02855
1.5,7.90905,1.03441
1.5,7.93003,1.04026
1.5,7.95101,1.04611
1.5,7.97199,1.05196
1.5,7.99297,1.05781
1.5,8.01395,1.06365
1.5,8.03492,1.06948
1.5,8.0559,1.07531
1.5,8.07688,1.08113
1.5,8.09786,1.08694
1.5,8.11884,1.09275
1.5,8.13982,1.09855
1.5,8.1608,1.10434
1.5,8.18178,1.11012
1.5,8.20276,1.11589
1.5,8.22374,1.12164
1.5,8.24471,1.12739
1.5,8.26569,1.13313
1.5,8.28667,1.13885
1.5,8.30765,1.14457
1.5,8.32863,1.15026
1.5,8.34961,1.15595
1.5,8.37059,1.16162
1.5,8.39157,1.16727
1.5,8.41255,1.17291
1.5,8.43352,1.17853
1.5,8.4545,1.18413
1.5,8.47548,1.18972
1.5,8.49646,1.19529
1.5,8.51744,1.20083
1.5,8.53842,1.20636
1.5,8.5594,1.21187
1.5,8.58038,1.21736
1.5,8.60136,1.22282
1.5,8.62233,1.22826
1.5,8.64331,1.23368
1.5,8.66429,1.23907
1.5,8.68527,1.24443
1.5,8.70625,1.24977
1.5,8.72723,1.25509
1.5,8.74821,1.26037
1.5,8.76919,1.26563
1.5,8.79017,1.27086
1.5,8.81114,1.27605
1.5,8.83212,1.28122
1.5,8.8531,1.28635
1.5,8.87408,1.29145
1.5,8.89506,1.29652
1.5,8.91604,1.30155
1.5,8.93702,1.30654
1.5,8.958,1.31149
1.5,8.97898,1.31641
1.5,8.99995,1.32129
1.5,9.02093,1.32612
1.5,9.04191,1.33091
1.5,9.06289,1.33566
1.5,9.08387,1.34037
1.5,9.10485,1.34503
1.5,9.12583,1.34964
1.5,9.14681,1.3542
1.5,9.16779,1.35871
1.5,9.18877,1.36317
1.5,9.20974,1.36758
1.5,9.23072,1.37193
1.5,9.2517,1.37622
1.5,9.27268,1.38046
1.5,9.29366,1.38463
1.5,9.31464,1.38875
1.5,9.33562,1.39279
1.5,9.3566,1.39678
1.5,9.37758,1.40069
1.5,9.39855,1.40454
1.5,9.41953,1.40831
1.5,9.44051,1.412
1.5,9.46149,1.41562
1.5,9.48247,1.41916
1.5,9.50345,1.42262
1.5,9.52443,1.42599
1.5,9.54541,1.42928
1.5,9.56639,1.43247
1.5,9.58736,1.43557
1.5,9.60834,1.43857
1.5,9.62932,1.44147
1.5,9.6503,1.44426
1.5,9.67128,1.44695
1.5,9.69226,1.44952
1.5,9.71324,1.45198
1.5,9.73422,1.45431
1.5,9.7552,1.45653
1.5,9.77617,1.4586
1.5,9.79715,1.46055
1.5,9.81813,1.46235
1.5,9.83911,1.46401
1.5,9.86009,1.46551
1.5,9.88107,1.46686
1.5,9.90205,1.46803
1.5,9.92303,1.46904
1.5,9.94401,1.46986
1.5,9.96499,1.47049
1.5,9.98596,1.47093
1.5,10.0069,1.47116
1.5,10.0279,1.47117
1.5,10.0489,1.47095
1.5,10.0699,1.47049
1.5,10.0909,1.46978
1.5,10.1118,1.46881
1.5,10.1328,1.46756
1.5,10.1538,1.46602
1.5,10.1748,1.46417
1.5,10.1958,1.46199
1.5,10.2167,1.45947
1.5,10.2377,1.45659
1.5,10.2587,1.45332
1.5,10.2797,1.44964
1.5,10.3006,1.44554
1.5,10.3216,1.44097
1.5,10.3426,1.43593
1.5,10.3636,1.43036
1.5,10.3846,1.42426
1.5,10.4055,1.41758
1.5,10.4265,1.41028
1.5,10.4475,1.40234
1.5,10.4685,1.39371
1.5,10.4895,1.38436
1.5,10.5104,1.37425
1.5,10.5314,1.36333
1.5,10.5524,1.35157
1.5,10.5734,1.33894
1.5,10.5944,1.32539
1.5,10.6153,1.31091
1.5,10.6363,1.29546
1.5,10.6573,1.27902
1.5,10.6783,1.26159
1.5,10.6992,1.24317
1.5,10.7202,1.22377
1.5,10.7412,1.20341
1.5,10.7622,1.18216
1.5,10.7832,1.16005
1.5,10.8041,1.13717
1.5,10.8251,1.1136
1.5,10.8461,1.08946
1.5,10.8671,1.06487
1.5,10.8881,1.03995
1.5,10.909,1.01484
1.5,10.93,0.989683
1.5,10.951,0.964628
1.5,10.972,0.939812
1.5,10.993,0.915368
1.5,11.0139,0.89142
1.5,11.0349,0.868078
1.5,11.0559,0.84544
1.5,11.0769,0.823588
1.5,11.0978,0.802586
1.5,11.1188,0.782484
1.5,11.1398,0.763319
1.5,11.1608,0.74511
1.5,11.1818,0.727865
1.5,11.2027,0.711584
1.5,11.2237,0.696254
1.5,11.2447,0.681857
1.5,11.2657,0.668368
1.5,11.2867,0.655756
1.5,11.3076,0.643991
1.5,11.3286,0.633036
1.5,11.3496,0.622856
1.5,11.3706,0.613415
1.5,11.3916,0.604675
1.5,11.4125,0.596601
1.5,11.4335,0.589158
1.5,11.4545,0.582313
1.5,11.4755,0.576033
1.5,11.4964,0.570288
1.5,11.5174,0.565048
1.5,11.5384,0.560286
1.5,11.5594,0.555976
1.5,11.5804,0.552094
1.5,11.6013,0.548616
1.5,11.6223,0.545522
1.5,11.6433,0.54279
1.5,11.6643,0.540403
1.5,11.6853,0.538342
1.5,11.7062,0.536591
1.5,11.7272,0.535135
1.5,11.7482,0.533959
1.5,11.7692,0.53305
1.5,11.7902,0.532395
1.5,11.8111,0.531983
1.5,11.8321,0.531801
1.5,11.8531,0.53184
1.5,11.8741,0.532089
1.5,11.895,0.532541
1.5,11.916,0.533185
1.5,11.937,0.534014
1.5,11.958,0.53502
1.5,11.979,0.536196
1.5,11.9999,0.537535
1.5,12.0209,0.53903
1.5,12.0419,0.540676
1.5,12.0629,0.542466
1.5,12.0839,0.544395
1.5,12.1048,0.546458
1.5,12.1258,0.54865
1.5,12.1468,0.550967
1.5,12.1678,0.553403
1.5,12.1888,0.555954
1.5,12.2097,0.558617
1.5,12.2307,0.561388
1.5,12.2517,0.564262
1.5,12.2727,0.567237
1.5,12.2936,0.57031
1.5,12.3146,0.573475
1.5,12.3356,0.576732
1.5,12.3566,0.580077
1.5,12.3776,0.583507
1.5,12.3985,0.587019
1.5,12.4195,0.590611
1.5,12.4405,0.59428
1.5,12.4615,0.598025
1.5,12.4825,0.601841
1.5,12.5034,0.605729
1.5,12.5244,0.609684
1.5,12.5454,0.613707
1.5,12.5664,0.617792
2,0,0.570177
2,0.0209789,0.572833
2,0.0419578,0.575575
2,0.0629367,0.578399
2,0.0839157,0.581303
2,0.104895,0.584282
2,0.125873,0.587335
2,0.146852,0.590458
2,0.167831,0.59365
2,0.18881,0.596906
2,0.209789,0.600228
2,0.230768,0.603608
2,0.251747,0.60705
2,0.272726,0.610546
2,0.293705,0.6141
2,0.314684,0.617704
2,0.335663,0.621363
2,0.356642,0.625068
2,0.37762,0.628827
2,0.398599,0.632626
2,0.419578,0.636478
2,0.440557,0.640366
2,0.461536,0.644305
2,0.482515,0.648277
2,0.503494,0.652298
2,0.524473,0.656348
2,0.545452,0.660447
2,0.566431,0.664571
2,0.58741,0.668744
2,0.608389,0.672937
2,0.629367,0.67718
2,0.650346,0.681438
2,0.671325,0.685747
2,0.692304,0.690066
2,0.713283,0.694439
2,0.734262,0.698816
2,0.755241,0.703248
2,0.77622,0.707679
2,0.797199,0.712169
2,0.818178,0.716651
2,0.839157,0.721196
2,0.860136,0.725726
2,0.881114,0.730323
2,0.902093,0.734898
2,0.923072,0.739545
2,0.944051,0.744163
2,0.96503,0.748858
2,0.986009,0.753515
2,1.00699,0.758257
2,1.02797,0.76295
2,1.04895,0.767736
2,1.06992,0.772465
2,1.0909,0.777294
2,1.11188,0.782054
2,1.13286,0.786924
2,1.15384,0.791715
2,1.17482,0.796625
2,1.1958,0.801443
2,1.21678,0.806391
2,1.23776,0.811235
2,1.25873,0.81622
2,1.27971,0.821088
2,1.30069,0.826108
2,1.32167,0.830998
2,1.34265,0.836052
2,1.36363,0.840962
2,1.38461,0.846048
2,1.40559,0.850977
2,1.42657,0.856094
2,1.44755,0.861039
2,1.46852,0.866186
2,1.4895,0.871146
2,1.51048,0.87632
2,1.53146,0.881294
2,1.55244,0.886495
2,1.57342,0.891481
2,1.5944,0.896706
2,1.61538,0.901704
2,1.63636,0.906951
2,1.65733,0.911958
2,1.67831,0.917225
2,1.69929,0.922242
2,1.72027,0.927527
2,1.74125,0.932551
2,1.76223,0.937853
2,1.78321,0.942883
2,1.80419,0.9482
2,1.82517,0.953235
2,1.84614,0.958563
2,1.86712,0.963603
2,1.8881,0.968941
2,1.90908,0.973984
2,1.93006,0.979329
2,1.95104,0.984375
2,1.97202,0.989725
2,1.993,0.994772
2,2.01398,1.00012
2,2.03495,1.00517
2,2.05593,1.01052
2,2.07691,1.01557
2,2.09789,1.02092
2,2.11887,1.02597
2,2.13985,1.03131
2,2.16083,1.03636
2,2.18181,1.04169
2,2.20279,1.04674
2,2.22377,1.05206
2,2.24474,1.0571
2,2.26572,1.06241
2,2.2867,1.06745
2,2.30768,1.07275
2,2.32866,1.07778
2,2.34964,1.08306
2,2.37062,1.08808
2,2.3916,1.09334
2,2.41258,1.09836
2,2.43355,1.1036
2,2.45453,1.1086
2,2.47551,1.11382
2,2.49649,1.11881
2,2.51747,1.12401
2,2.53845,1.12899
2,2.55943,1.13416
2,2.58041,1.13913
2,2.60139,1.14427
2,2.62236,1.14922
2,2.64334,1.15433
2,2.66432,1.15927
2,2.6853,1.16435
2,2.70628,1.16927
2,2.72726,1.17432
2,2.74824,1.17921
2,2.76922,1.18423
2,2.7902,1.1891
2,2.81117,1.19408
2,2.83215,1.19893
2,2.85313,1.20388
2,2.87411,1.2087
2,2.89509,1.21361
2,2.91607,1.21841
2,2.93705,1.22327
2,2.95803,1.22804
2,2.97901,1.23286
2,2.99998,1.2376
2,3.02096,1.24238
2,3.04194,1.24708
2,3.06292,1.25182
2,3.0839,1.25648
2,3.10488,1.26117
2,3.12586,1.2658
2,3.14684,1.27044
2,3.16782,1.27502
2,3.1888,1.27962
2,3.20977,1.28415
2,3.23075,1.28869
2,3.25173,1.29318
2,3.27271,1.29767
2,3.29369,1.30211
2,3.31467,1.30654
2,3.33565,1.31092
2,3.35663,1.31529
2,3.37761,1.31961
2,3.39858,1.32392
2,3.41956,1.32818
2,3.44054,1.33242
2,3.46152,1.33662
2,3.4825,1.34079
2,3.50348,1.34491
2,3.52446,1.34901
2,3.54544,1.35306
2,3.56642,1.35708
2,3.58739,1.36105
2,3.60837,1.36499
2,3.62935,1.36888
2,3.65033,1.37273
2,3.67131,1.37652
2,3.69229,1.38028
2,3.71327,1.38398
2,3.73425,1.38763
2,3.75523,1.39123
2,3.7762,1.39478
2,3.79718,1.39827
2,3.81816,1.4017
2,3.83914,1.40507
2,3.86012,1.40838
2,3.8811,1.41163
2,3.90208,1.41481
2,3.92306,1.41792
2,3.94404,1.42095
2,3.96502,1.42391
2,3.98599,1.4268
2,4.00697,1.4296
2,4.02795,1.43232
2,4.04893,1.43494
2,4.06991,1.43748
2,4.09089,1.43992
2,4.11187,1.44226
2,4.13285,1.44449
2,4.15383,1.44662
2,4.1748,1.44863
2,4.19578,1.45051
2,4.21676,1.45227
2,4.23774,1.45389
2,4.25872,1.45537
2,4.2797,1.45669
2,4.30068,1.45786
2,4.32166,1.45886
2,4.34264,1.45968
2,4.36361,1.46031
2,4.38459,1.46073
2,4.40557,1.46094
2,4.42655,1.46091
2,4.44753,1.46062
2,4.46851,1.46007
2,4.48949,1.45923
2,4.51047,1.45807
2,4.53145,1.45656
2,4.55242,1.45469
2,4.5734,1.4524
2,4.59438,1.44967
2,4.61536,1.44645
2,4.63634,1.4427
2,4.65732,1.43836
2,4.6783,1.43336
2,4.69928,1.42764
2,4.72026,1.42113
2,4.74123,1.41375
2,4.76221,1.40539
2,4.78319,1.39596
2,4.80417,1.38535
2,4.82515,1.37345
2,4.84613,1.36015
2,4.86711,1.34531
2,4.88809,1.32883
2,4.90907,1.3106
2,4.93005,1.29053
2,4.95102,1.26856
2,4.972,1.24465
2,4.99298,1.21883
2,5.01396,1.19115
2,5.03494,1.16175
2,5.05592,1.1308
2,5.0769,1.09856
2,5.09788,1.06533
2,5.11886,1.03145
2,5.13983,0.997316
2,5.16081,0.9633
2,5.18179,0.929786
2,5.20277,0.897129
2,5.22375,0.865638
2,5.24473,0.835573
2,5.26571,0.807133
2,5.28669,0.780457
2,5.30767,0.755627
2,5.32864,0.732673
2,5.34962,0.711581
2,5.3706,0.692302
2,5.39158,0.674761
2,5.41256,0.658863
2,5.43354,0.644506
2,5.45452,0.631578
2,5.4755,0.619968
2,5.49648,0.609568
2,5.51745,0.600274
2,5.53843,0.591987
2,5.55941,0.584618
2,5.58039,0.578084
2,5.60137,0.572307
2,5.62235,0.56722
2,5.64333,0.562761
2,5.66431,0.558873
2,5.68529,0.555509
2,5.70627,0.552622
2,5.72724,0.550173
2,5.74822,0.548126
2,5.7692,0.54645
2,5.79018,0.545115
2,5.81116,0.544097
2,5.83214,0.543372
2,5.85312,0.54292
2,5.8741,0.542721
2,5.89508,0.542759
2,5.91605,0.543019
2,5.93703,0.543487
2,5.95801,0.544149
2,5.97899,0.544995
2,5.99997,0.546015
2,6.02095,0.547197
2,6.04193,0.548534
2,6.06291,0.550018
2,6.08389,0.55164
2,6.10486,0.553395
2,6.12584,0.555275
2,6.14682,0.557274
2,6.1678,0.559387
2,6.18878,0.561609
2,6.20976,0.563935
2,6.23074,0.56636
2,6.25172,0.568881
2,6.2727,0.571493
2,6.29367,0.574192
2,6.31465,0.576975
2,6.33563,0.579839
2,6.35661,0.582781
2,6.37759,0.585797
2,6.39857,0.588885
2,6.41955,0.592042
2,6.44053,0.595266
2,6.46151,0.598555
2,6.48249,0.601905
2,6.50346,0.605316
2,6.52444,0.608784
2,6.54542,0.612308
2,6.5664,0.615887
2,6.58738,0.619518
2,6.60836,0.623199
2,6.62934,0.62693
2,6.65032,0.630707
2,6.6713,0.634531
2,6.69227,0.6384
2,6.71325,0.642311
2,6.73423,0.646265
2,6.75521,0.650259
2,6.77619,0.654292
2,6.79717,0.658364
2,6.81815,0.662473
2,6.83913,0.666617
2,6.86011,0.670797
2,6.88108,0.67501
2,6.90206,0.679257
2,6.92304,0.683535
2,6.94402,0.687845
2,6.965,0.692184
2,6.98598,0.696553
2,7.00696,0.700951
2,7.02794,0.705376
2,7.04892,0.709828
2,7.06989,0.714306
2,7.09087,0.718809
2,7.11185,0.723337
2,7.13283,0.727889
2,7.15381,0.732465
2,7.17479,0.737063
2,7.19577,0.741683
2,7.21675,0.746324
2,7.23773,0.750986
2,7.2587,0.755668
2,7.27968,0.76037
2,7.30066,0.765091
2,7.32164,0.76983
2,7.34262,0.774587
2,7.3636,0.779361
2,7.38458,0.784153
2,7.40556,0.78896
2,7.42654,0.793784
2,7.44752,0.798622
2,7.46849,0.803476
2,7.48947,0.808344
2,7.51045,0.813226
2,7.53143,0.818121
2,7.55241,0.82303
2,7.57339,0.827951
2,7.59437,0.832884
2,7.61535,0.837829
2,7.63633,0.842786
2,7.6573,0.847753
2,7.67828,0.852731
2,7.69926,0.857719
2,7.72024,0.862716
2,7.74122,0.867724
2,7.7622,0.87274
2,7.78318,0.877764
2,7.80416,0.882797
2,7.82514,0.887838
2,7.84611,0.892886
2,7.86709,0.897942
2,7.88807,0.903004
2,7.90905,0.908073
2,7.93003,0.913147
2,7.95101,0.918228
2,7.97199,0.923314
2,7.99297,0.928405
2,8.01395,0.933501
2,8.03492,0.938601
2,8.0559,0.943705
2,8.07688,0.948813
2,8.09786,0.953925
2,8.11884,0.959039
2,8.13982,0.964156
2,8.1608,0.969276
2,8.18178,0.974398
2,8.20276,0.979522
2,8.22374,0.984647
2,8.24471,0.989773
2,8.26569,0.9949
2,8.28667,1.00003
2,8.30765,1.00516
2,8.32863,1.01028
2,8.34961,1.01541
2,8.37059,1.02054
2,8.39157,1.02566
2,8.41255,1.03079
2,8.43352,1.03591
2,8.4545,1.04103
2,8.47548,1.04615
2,8.49646,1.05126
2,8.51744,1.05638
2,8.53842,1.06148
2,8.5594,1.06659
2,8.58038,1.07169
2,8.60136,1.07679
2,8.62233,1.08188
2,8.64331,1.08697
2,8.66429,1.09205
2,8.68527,1.09713
2,8.70625,1.1022
2,8.72723,1.10726
2,8.74821,1.11232
2,8.76919,1.11737
2,8.79017,1.12241
2,8.81114,1.12745
2,8.83212,1.13248
2,8.8531,1.13749
2,8.87408,1.1425
2,8.89506,1.1475
2,8.91604,1.15249
2,8.93702,1.15747
2,8.958,1.16244
2,8.97898,1.1674
2,8.99995,1.17235
2,9.02093,1.17729
2,9.04191,1.18221
2,9.06289,1.18712
2,9.08387,1.19202
2,9.10485,1.19691
2,9.12583,1.20178
2,9.14681,1.20664
2,9.16779,1.21148
2,9.18877,1.2163
2,9.20974,1.22112
2,9.23072,1.22591
2,9.2517,1.23069
2,9.27268,1.23545
2,9.29366,1.24019
2,9.31464,1.24492
2,9.33562,1.24962
2,9.3566,1.25431
2,9.37758,1.25897
2,9.39855,1.26362
2,9.41953,1.26824
2,9.44051,1.27284
2,9.46149,1.27742
2,9.48247,1.28198
2,9.50345,1.28651
2,9.52443,1.29101
2,9.54541,1.2955
2,9.56639,1.29995
2,9.58736,1.30438
2,9.60834,1.30878
2,9.62932,1.31315
2,9.6503,1.31749
2,9.67128,1.3218
2,9.69226,1.32608
2,9.71324,1.33033
2,9.73422,1.33455
2,9.7552,1.33873
2,9.77617,1.34288
2,9.79715,1.34699
2,9.81813,1.35106
2,9.83911,1.35509
2,9.86009,1.35908
2,9.88107,1.36304
2,9.90205,1.36695
2,9.92303,1.37082
2,9.94401,1.37464
2,9.96499,1.37841
2,9.98596,1.38214
2,10.0069,1.38582
2,10.0279,1.38944
2,10.0489,1.39302
2,10.0699,1.39653
2,10.0909,1.4
2,10.1118,1.4034
2,10.1328,1.40674
2,10.1538,1.41002
2,10.1748,1.41323
2,10.1958,1.41637
2,10.2167,1.41944
2,10.2377,1.42244
2,10.2587,1.42537
2,10.2797,1.42821
2,10.3006,1.43097
2,10.3216,1.43364
2,10.3426,1.43623
2,10.3636,1.43871
2,10.3846,1.4411
2,10.4055,1.44339
2,10.4265,1.44557
2,10.4475,1.44764
2,10.4685,1.44958
2,10.4895,1.45141
2,10.5104,1.45309
2,10.5314,1.45465
2,10.5524,1.45605
2,10.5734,1.4573
2,10.5944,1.45838
2,10.6153,1.45929
2,10.6363,1.46002
2,10.6573,1.46055
2,10.6783,1.46086
2,10.6992,1.46095
2,10.7202,1.4608
2,10.7412,1.46038
2,10.7622,1.45969
2,10.7832,1.45869
2,10.8041,1.45736
2,10.8251,1.45567
2,10.8461,1.4536
2,10.8671,1.4511
2,10.8881,1.44813
2,10.909,1.44465
2,10.93,1.44061
2,10.951,1.43594
2,10.972,1.4306
2,10.993,1.42449
2,11.0139,1.41756
2,11.0349,1.40969
2,11.0559,1.40081
2,11.0769,1.39081
2,11.0978,1.37957
2,11.1188,1.36698
2,11.1398,1.35293
2,11.1608,1.33728
2,11.1818,1.31994
2,11.2027,1.3008
2,11.2237,1.27978
2,11.2447,1.25685
2,11.2657,1.23198
2,11.2867,1.20521
2,11.3076,1.17665
2,11.3286,1.14645
2,11.3496,1.11482
2,11.3706,1.08205
2,11.3916,1.04845
2,11.4125,1.01439
2,11.4335,0.980268
2,11.4545,0.946458
2,11.4755,0.91333
2,11.4964,0.88122
2,11.5174,0.850413
2,11.5384,0.821139
2,11.5594,0.793568
2,11.5804,0.767808
2,11.6013,0.743916
2,11.6223,0.721897
2,11.6433,0.701719
2,11.6643,0.68332
2,11.6853,0.666613
2,11.7062,0.651499
2,11.7272,0.63787
2,11.7482,0.625615
2,11.7692,0.614623
2,11.7902,0.604789
2,11.8111,0.59601
2,11.8321,0.588194
2,11.8531,0.581252
2,11.8741,0.575105
2,11.895,0.569681
2,11.916,0.564915
2,11.937,0.560749
2,11.958,0.557129
2,11.979,0.554008
2,11.9999,0.551345
2,12.0209,0.549101
2,12.0419,0.547243
2,12.0629,0.545741
2,12.0839,0.544568
2,12.1048,0.543699
2,12.1258,0.543113
2,12.1468,0.54279
2,12.1678,0.542711
2,12.1888,0.542862
2,12.2097,0.543228
2,12.2307,0.543794
2,12.2517,0.54455
2,12.2727,0.545484
2,12.2936,0.546586
2,12.3146,0.547847
2,12.3356,0.549259
2,12.3566,0.550813
2,12.3776,0.552502
2,12.3985,0.55432
2,12.4195,0.55626
2,12.4405,0.558317
2,12.4615,0.560486
2,12.4825,0.56276
2,12.5034,0.565137
2,12.5244,0.56761
2,12.5454,0.570177
2,12.5664,0.572833
2.5,0,0.554916
2.5,0.0209789,0.555307
2.5,0.0419578,0.555918
2.5,0.0629367,0.55673
2.5,0.0839157,0.557726
2.5,0.104895,0.558892
2.5,0.125873,0.560215
2.5,0.146852,0.561682
2.5,0.167831,0.563286
2.5,0.18881,0.565014
2.5,0.209789,0.566861
2.5,0.230768,0.568818
2.5,0.251747,0.570879
2.5,0.272726,0.573037
2.5,0.293705,0.575289
2.5,0.314684,0.577627
2.5,0.335663,0.58005
2.5,0.356642,0.582549
2.5,0.37762,0.585125
2.5,0.398599,0.587771
2.5,0.419578,0.590486
2.5,0.440557,0.593265
2.5,0.461536,0.596108
2.5,0.482515,0.599008
2.5,0.503494,0.601968
2.5,0.524473,0.604979
2.5,0.545452,0.608047
2.5,0.566431,0.611161
2.5,0.58741,0.614328
2.5,0.608389,0.617537
2.5,0.629367,0.620796
2.5,0.650346,0.624093
2.5,0.671325,0.627438
2.5,0.692304,0.630818
2.5,0.713283,0.634243
2.5,0.734262,0.637698
2.5,0.755241,0.641199
2.5,0.77622,0.644726
2.5,0.797199,0.648297
2.5,0.818178,0.65189
2.5,0.839157,0.655527
2.5,0.860136,0.659182
2.5,0.881114,0.662882
2.5,0.902093,0.666596
2.5,0.923072,0.670355
2.5,0.944051,0.674124
2.5,0.96503,0.677938
2.5,0.986009,0.681758
2.5,1.00699,0.685626
2.5,1.02797,0.689494
2.5,1.04895,0.693412
2.5,1.06992,0.697326
2.5,1.0909,0.701291
2.5,1.11188,0.705248
2.5,1.13286,0.709259
2.5,1.15384,0.713256
2.5,1.17482,0.71731
2.5,1.1958,0.721345
2.5,1.21678,0.725441
2.5,1.23776,0.729511
2.5,1.25873,0.733646
2.5,1.27971,0.73775
2.5,1.30069,0.741924
2.5,1.32167,0.746059
2.5,1.34265,0.750269
2.5,1.36363,0.754434
2.5,1.38461,0.758679
2.5,1.40559,0.762871
2.5,1.42657,0.76715
2.5,1.44755,0.771368
2.5,1.46852,0.775679
2.5,1.4895,0.779922
2.5,1.51048,0.784263
2.5,1.53146,0.788529
2.5,1.55244,0.792901
2.5,1.57342,0.797187
2.5,1.5944,0.801588
2.5,1.61538,0.805894
2.5,1.63636,0.810322
2.5,1.65733,0.814647
2.5,1.67831,0.819102
2.5,1.69929,0.823444
2.5,1.72027,0.827924
2.5,1.74125,0.832282
2.5,1.76223,0.836787
2.5,1.78321,0.841159
2.5,1.80419,0.845687
2.5,1.82517,0.850072
2.5,1.84614,0.854623
2.5,1.86712,0.859021
2.5,1.8881,0.863593
2.5,1.90908,0.868002
2.5,1.93006,0.872594
2.5,1.95104,0.877014
2.5,1.97202,0.881625
2.5,1.993,0.886054
2.5,2.01398,0.890683
2.5,2.03495,0.89512
2.5,2.05593,0.899766
2.5,2.07691,0.904211
2.5,2.09789,0.908873
2.5,2.11887,0.913325
2.5,2.13985,0.918
2.5,2.16083,0.922458
2.5,2.18181,0.927146
2.5,2.20279,0.93161
2.5,2.22377,0.93631
2.5,2.24474,0.940778
2.5,2.26572,0.945488
2.5,2.2867,0.94996
2.5,2.30768,0.954679
2.5,2.32866,0.959154
2.5,2.34964,0.963881
2.5,2.37062,0.968359
2.5,2.3916,0.973091
2.5,2.41258,0.977572
2.5,2.43355,0.982308
2.5,2.45453,0.98679
2.5,2.47551,0.99153
2.5,2.49649,0.996013
2.5,2.51747,1.00075
2.5,2.53845,1.00524
2.5,2.55943,1.00998
2.5,2.58041,1.01446
2.5,2.60139,1.0192
2.5,2.62236,1.02368
2.5,2.64334,1.02842
2.5,2.66432,1.0329
2.5,2.6853,1.03763
2.5,2.70628,1.04211
2.5,2.72726,1.04684
2.5,2.74824,1.05131
2.5,2.76922,1.05603
2.5,2.7902,1.06051
2.5,2.81117,1.06522
2.5,2.83215,1.06969
2.5,2.85313,1.07438
2.5,2.87411,1.07885
2.5,2.89509,1.08354
2.5,2.91607,1.088
2.5,2.93705,1.09267
2.5,2.95803,1.09713
2.5,2.97901,1.10179
2.5,2.99998,1.10624
2.5,3.02096,1.11088
2.5,3.04194,1.11532
2.5,3.06292,1.11995
2.5,3.0839,1.12438
2.5,3.10488,1.12899
2.5,3.12586,1.13341
2.5,3.14684,1.138
2.5,3.16782,1.14242
2.5,3.1888,1.14698
2.5,3.20977,1.15139
2.5,3.23075,1.15593
2.5,3.25173,1.16032
2.5,3.27271,1.16485
2.5,3.29369,1.16923
2.5,3.31467,1.17373
2.5,3.33565,1.17809
2.5,3.35663,1.18257
2.5,3.37761,1.18692
2.5,3.39858,1.19137
2.5,3.41956,1.1957
2.5,3.44054,1.20012
2.5,3.46152,1.20443
2.5,3.4825,1.20883
2.5,3.50348,1.21312
2.5,3.52446,1.21749
2.5,3.54544,1.22176
2.5,3.56642,1.2261
2.5,3.58739,1.23035
2.5,3.60837,1.23466
2.5,3.62935,1.23888
2.5,3.65033,1.24316
2.5,3.67131,1.24736
2.5,3.69229,1.2516
2.5,3.71327,1.25577
2.5,3.73425,1.25998
2.5,3.75523,1.26412
2.5,3.7762,1.26829
2.5,3.79718,1.2724
2.5,3.81816,1.27653
2.5,3.83914,1.2806
2.5,3.86012,1.2847
2.5,3.8811,1.28874
2.5,3.90208,1.29279
2.5,3.92306,1.29679
2.5,3.94404,1.3008
2.5,3.96502,1.30476
2.5,3.98599,1.30872
2.5,4.00697,1.31264
2.5,4.02795,1.31656
2.5,4.04893,1.32043
2.5,4.06991,1.3243
2.5,4.09089,1.32812
2.5,4.11187,1.33193
2.5,4.13285,1.3357
2.5,4.15383,1.33946
2.5,4.1748,1.34318
2.5,4.19578,1.34687
2.5,4.21676,1.35053
2.5,4.23774,1.35417
2.5,4.25872,1.35776
2.5,4.2797,1.36133
2.5,4.30068,1.36485
2.5,4.32166,1.36835
2.5,4.34264,1.37181
2.5,4.36361,1.37523
2.5,4.38459,1.3786
2.5,4.40557,1.38194
2.5,4.42655,1.38524
2.5,4.44753,1.38849
2.5,4.46851,1.39169
2.5,4.48949,1.39485
2.5,4.51047,1.39796
2.5,4.53145,1.40102
2.5,4.55242,1.40402
2.5,4.5734,1.40696
2.5,4.59438,1.40985
2.5,4.61536,1.41268
2.5,4.63634,1.41544
2.5,4.65732,1.41814
2.5,4.6783,1.42076
2.5,4.69928,1.42331
2.5,4.72026,1.42578
2.5,4.74123,1.42817
2.5,4.76221,1.43048
2.5,4.78319,1.43269
2.5,4.80417,1.4348
2.5,4.82515,1.43681
2.5,4.84613,1.43871
2.5,4.86711,1.44049
2.5,4.88809,1.44215
2.5,4.90907,1.44366
2.5,4.93005,1.44503
2.5,4.95102,1.44624
2.5,4.972,1.44728
2.5,4.99298,1.44812
2.5,5.01396,1.44876
2.5,5.03494,1.44916
2.5,5.05592,1.44931
2.5,5.0769,1.44917
2.5,5.09788,1.44872
2.5,5.11886,1.44791
2.5,5.13983,1.44669
2.5,5.16081,1.44501
2.5,5.18179,1.44282
2.5,5.20277,1.44002
2.5,5.22375,1.43654
2.5,5.24473,1.43227
2.5,5.26571,1.42709
2.5,5.28669,1.42086
2.5,5.30767,1.41343
2.5,5.32864,1.40461
2.5,5.34962,1.39419
2.5,5.3706,1.38197
2.5,5.39158,1.36769
2.5,5.41256,1.35111
2.5,5.43354,1.332
