t,x,u
0,6.67534,1.19109
0,6.67734,1.19201
0,6.67934,1.19293
0,6.68134,1.19386
0,6.68334,1.19478
0,6.68534,1.1957
0,6.68734,1.19662
0,6.68934,1.19754
0,6.69134,1.19846
0,6.69334,1.19937
0,6.69534,1.20029
0,6.69734,1.20121
0,6.69934,1.20212
0,6.70134,1.20304
0,6.70334,1.20395
0,6.70534,1.20486
0,6.70734,1.20578
0,6.70934,1.20669
0,6.71134,1.2076
0,6.71334,1.20851
0,6.71534,1.20942
0,6.71734,1.21032
0,6.71934,1.21123
0,6.72134,1.21214
0,6.72334,1.21304
0,6.72535,1.21395
0,6.72735,1.21485
0,6.72935,1.21575
0,6.73135,1.21665
0,6.73335,1.21756
0,6.73535,1.21846
0,6.73735,1.21935
0,6.73935,1.22025
0,6.74135,1.22115
0,6.74335,1.22205
0,6.74535,1.22294
0,6.74735,1.22384
0,6.74935,1.22473
0,6.75135,1.22562
0,6.75335,1.22652
0,6.75535,1.22741
0,6.75735,1.2283
0,6.75935,1.22919
0,6.76135,1.23008
0,6.76335,1.23096
0,6.76535,1.23185
0,6.76735,1.23274
0,6.76935,1.23362
0,6.77135,1.2345
0,6.77335,1.23539
0,6.77536,1.23627
0,6.77736,1.23715
0,6.77936,1.23803
0,6.78136,1.23891
0,6.78336,1.23979
0,6.78536,1.24067
0,6.78736,1.24154
0,6.78936,1.24242
0,6.79136,1.24329
0,6.79336,1.24416
0,6.79536,1.24504
0,6.79736,1.24591
0,6.79936,1.24678
0,6.80136,1.24765
0,6.80336,1.24852
0,6.80536,1.24938
0,6.80736,1.25025
0,6.80936,1.25112
0,6.81136,1.25198
0,6.81336,1.25284
0,6.81536,1.25371
0,6.81736,1.25457
0,6.81936,1.25543
0,6.82136,1.25629
0,6.82336,1.25714
0,6.82537,1.258
0,6.82737,1.25886
0,6.82937,1.25971
0,6.83137,1.26057
0,6.83337,1.26142
0,6.83537,1.26227
0,6.83737,1.26312
0,6.83937,1.26397
0,6.84137,1.26482
0,6.84337,1.26567
0,6.84537,1.26652
0,6.84737,1.26736
0,6.84937,1.26821
0,6.85137,1.26905
0,6.85337,1.26989
0,6.85537,1.27074
0,6.85737,1.27158
0,6.85937,1.27242
0,6.86137,1.27325
0,6.86337,1.27409
0,6.86537,1.27493
0,6.86737,1.27576
0,6.86937,1.27659
0,6.87137,1.27743
0,6.87337,1.27826
0,6.87538,1.27909
0,6.87738,1.27992
0,6.87938,1.28075
0,6.88138,1.28157
0,6.88338,1.2824
0,6.88538,1.28323
0,6.88738,1.28405
0,6.88938,1.28487
0,6.89138,1.28569
0,6.89338,1.28651
0,6.89538,1.28733
0,6.89738,1.28815
0,6.89938,1.28897
0,6.90138,1.28978
0,6.90338,1.2906
0,6.90538,1.29141
0,6.90738,1.29222
0,6.90938,1.29303
0,6.91138,1.29384
0,6.91338,1.29465
0,6.91538,1.29546
0,6.91738,1.29627
0,6.91938,1.29707
0,6.92138,1.29787
0,6.92338,1.29868
0,6.92539,1.29948
0,6.92739,1.30028
0,6.92939,1.30108
0,6.93139,1.30188
0,6.93339,1.30267
0,6.93539,1.30347
0,6.93739,1.30426
0,6.93939,1.30506
0,6.94139,1.30585
0,6.94339,1.30664
0,6.94539,1.30743
0,6.94739,1.30822
0,6.94939,1.309
0,6.95139,1.30979
0,6.95339,1.31057
0,6.95539,1.31136
0,6.95739,1.31214
0,6.95939,1.31292
0,6.96139,1.3137
0,6.96339,1.31448
0,6.96539,1.31525
0,6.96739,1.31603
0,6.96939,1.3168
0,6.97139,1.31758
0,6.97339,1.31835
0,6.9754,1.31912
0,6.9774,1.31989
0,6.9794,1.32066
0,6.9814,1.32142
0,6.9834,1.32219
0,6.9854,1.32295
0,6.9874,1.32372
0,6.9894,1.32448
0,6.9914,1.32524
0,6.9934,1.326
0,6.9954,1.32676
0,6.9974,1.32751
0,6.9994,1.32827
0,7.0014,1.32902
0,7.0034,1.32977
0,7.0054,1.33052
0,7.0074,1.33127
0,7.0094,1.33202
0,7.0114,1.33277
0,7.0134,1.33352
0,7.0154,1.33426
0,7.0174,1.335
0,7.0194,1.33575
0,7.0214,1.33649
0,7.0234,1.33722
0,7.02541,1.33796
0,7.02741,1.3387
0,7.02941,1.33943
0,7.03141,1.34017
0,7.03341,1.3409
0,7.03541,1.34163
0,7.03741,1.34236
0,7.03941,1.34309
0,7.04141,1.34382
0,7.04341,1.34454
0,7.04541,1.34527
0,7.04741,1.34599
0,7.04941,1.34671
0,7.05141,1.34743
0,7.05341,1.34815
0,7.05541,1.34887
0,7.05741,1.34958
0,7.05941,1.3503
0,7.06141,1.35101
0,7.06341,1.35172
0,7.06541,1.35243
0,7.06741,1.35314
0,7.06941,1.35385
0,7.07141,1.35455
0,7.07341,1.35526
0,7.07542,1.35596
0,7.07742,1.35666
0,7.07942,1.35736
0,7.08142,1.35806
0,7.08342,1.35876
0,7.08542,1.35945
0,7.08742,1.36015
0,7.08942,1.36084
0,7.09142,1.36153
0,7.09342,1.36222
0,7.09542,1.36291
0,7.09742,1.3636
0,7.09942,1.36429
0,7.10142,1.36497
0,7.10342,1.36565
0,7.10542,1.36633
0,7.10742,1.36701
0,7.10942,1.36769
0,7.11142,1.36837
0,7.11342,1.36905
0,7.11542,1.36972
0,7.11742,1.37039
0,7.11942,1.37106
0,7.12142,1.37173
0,7.12342,1.3724
0,7.12543,1.37307
0,7.12743,1.37373
0,7.12943,1.3744
0,7.13143,1.37506
0,7.13343,1.37572
0,7.13543,1.37638
0,7.13743,1.37704
0,7.13943,1.37769
0,7.14143,1.37835
0,7.14343,1.379
0,7.14543,1.37965
0,7.14743,1.3803
0,7.14943,1.38095
0,7.15143,1.3816
0,7.15343,1.38224
0,7.15543,1.38289
0,7.15743,1.38353
0,7.15943,1.38417
0,7.16143,1.38481
0,7.16343,1.38545
0,7.16543,1.38608
0,7.16743,1.38672
0,7.16943,1.38735
0,7.17143,1.38798
0,7.17343,1.38861
0,7.17544,1.38924
0,7.17744,1.38987
0,7.17944,1.3905
0,7.18144,1.39112
0,7.18344,1.39174
0,7.18544,1.39236
0,7.18744,1.39298
0,7.18944,1.3936
0,7.19144,1.39422
0,7.19344,1.39483
0,7.19544,1.39544
0,7.19744,1.39605
0,7.19944,1.39666
0,7.20144,1.39727
0,7.20344,1.39788
0,7.20544,1.39848
0,7.20744,1.39909
0,7.20944,1.39969
0,7.21144,1.40029
0,7.21344,1.40089
0,7.21544,1.40148
0,7.21744,1.40208
0,7.21944,1.40267
0,7.22144,1.40327
0,7.22344,1.40386
0,7.22545,1.40444
0,7.22745,1.40503
0,7.22945,1.40562
0,7.23145,1.4062
0,7.23345,1.40678
0,7.23545,1.40736
0,7.23745,1.40794
0,7.23945,1.40852
0,7.24145,1.4091
0,7.24345,1.40967
0,7.24545,1.41024
0,7.24745,1.41081
0,7.24945,1.41138
0,7.25145,1.41195
0,7.25345,1.41252
0,7.25545,1.41308
0,7.25745,1.41364
0,7.25945,1.41421
0,7.26145,1.41477
0,7.26345,1.41532
0,7.26545,1.41588
0,7.26745,1.41643
0,7.26945,1.41699
0,7.27145,1.41754
0,7.27345,1.41809
0,7.27546,1.41863
0,7.27746,1.41918
0,7.27946,1.41973
0,7.28146,1.42027
0,7.28346,1.42081
0,7.28546,1.42135
0,7.28746,1.42189
0,7.28946,1.42242
0,7.29146,1.42296
0,7.29346,1.42349
0,7.29546,1.42402
0,7.29746,1.42455
0,7.29946,1.42508
0,7.30146,1.4256
0,7.30346,1.42613
0,7.30546,1.42665
0,7.30746,1.42717
0,7.30946,1.42769
0,7.31146,1.42821
0,7.31346,1.42872
0,7.31546,1.42923
0,7.31746,1.42975
0,7.31946,1.43026
0,7.32146,1.43077
0,7.32346,1.43127
0,7.32547,1.43178
0,7.32747,1.43228
0,7.32947,1.43278
0,7.33147,1.43328
0,7.33347,1.43378
0,7.33547,1.43428
0,7.33747,1.43477
0,7.33947,1.43527
0,7.34147,1.43576
0,7.34347,1.43625
0,7.34547,1.43673
0,7.34747,1.43722
0,7.34947,1.43771
0,7.35147,1.43819
0,7.35347,1.43867
0,7.35547,1.43915
0,7.35747,1.43963
0,7.35947,1.4401
0,7.36147,1.44057
0,7.36347,1.44105
0,7.36547,1.44152
0,7.36747,1.44199
0,7.36947,1.44245
0,7.37147,1.44292
0,7.37347,1.44338
0,7.37548,1.44384
0,7.37748,1.4443
0,7.37948,1.44476
0,7.38148,1.44522
0,7.38348,1.44567
0,7.38548,1.44612
0,7.38748,1.44657
0,7.38948,1.44702
0,7.39148,1.44747
0,7.39348,1.44791
0,7.39548,1.44836
0,7.39748,1.4488
0,7.39948,1.44924
0,7.40148,1.44968
0,7.40348,1.45011
0,7.40548,1.45055
0,7.40748,1.45098
0,7.40948,1.45141
0,7.41148,1.45184
0,7.41348,1.45227
0,7.41548,1.4527
0,7.41748,1.45312
0,7.41948,1.45354
0,7.42148,1.45396
0,7.42348,1.45438
0,7.42549,1.4548
0,7.42749,1.45521
0,7.42949,1.45562
0,7.43149,1.45603
0,7.43349,1.45644
0,7.43549,1.45685
0,7.43749,1.45726
0,7.43949,1.45766
0,7.44149,1.45806
0,7.44349,1.45846
0,7.44549,1.45886
0,7.44749,1.45926
0,7.44949,1.45965
0,7.45149,1.46004
0,7.45349,1.46043
0,7.45549,1.46082
0,7.45749,1.46121
0,7.45949,1.4616
0,7.46149,1.46198
0,7.46349,1.46236
0,7.46549,1.46274
0,7.46749,1.46312
0,7.46949,1.4635
0,7.47149,1.46387
0,7.47349,1.46424
0,7.4755,1.46461
0,7.4775,1.46498
0,7.4795,1.46535
0,7.4815,1.46571
0,7.4835,1.46608
0,7.4855,1.46644
0,7.4875,1.4668
0,7.4895,1.46715
0,7.4915,1.46751
0,7.4935,1.46786
0,7.4955,1.46822
0,7.4975,1.46857
0,7.4995,1.46891
0,7.5015,1.46926
0,7.5035,1.4696
0,7.5055,1.46995
0,7.5075,1.47029
0,7.5095,1.47063
0,7.5115,1.47096
0,7.5135,1.4713
0,7.5155,1.47163
0,7.5175,1.47196
0,7.5195,1.47229
0,7.5215,1.47262
0,7.5235,1.47294
0,7.52551,1.47327
0,7.52751,1.47359
0,7.52951,1.47391
0,7.53151,1.47423
0,7.53351,1.47454
0,7.53551,1.47486
0,7.53751,1.47517
0,7.53951,1.47548
0,7.54151,1.47579
0,7.54351,1.47609
0,7.54551,1.4764
0,7.54751,1.4767
0,7.54951,1.477
0,7.55151,1.4773
0,7.55351,1.4776
0,7.55551,1.47789
0,7.55751,1.47819
0,7.55951,1.47848
0,7.56151,1.47877
0,7.56351,1.47905
0,7.56551,1.47934
0,7.56751,1.47962
0,7.56951,1.47991
0,7.57151,1.48019
0,7.57351,1.48046
0,7.57552,1.48074
0,7.57752,1.48101
0,7.57952,1.48129
0,7.58152,1.48156
0,7.58352,1.48182
0,7.58552,1.48209
0,7.58752,1.48235
0,7.58952,1.48262
0,7.59152,1.48288
0,7.59352,1.48314
0,7.59552,1.48339
0,7.59752,1.48365
0,7.59952,1.4839
0,7.60152,1.48415
0,7.60352,1.4844
0,7.60552,1.48465
0,7.60752,1.48489
0,7.60952,1.48513
0,7.61152,1.48538
0,7.61352,1.48561
0,7.61552,1.48585
0,7.61752,1.48609
0,7.61952,1.48632
0,7.62152,1.48655
0,7.62352,1.48678
0,7.62553,1.48701
0,7.62753,1.48723
0,7.62953,1.48746
0,7.63153,1.48768
0,7.63353,1.4879
0,7.63553,1.48812
0,7.63753,1.48833
0,7.63953,1.48855
0,7.64153,1.48876
0,7.64353,1.48897
0,7.64553,1.48918
0,7.64753,1.48938
0,7.64953,1.48959
0,7.65153,1.48979
0,7.65353,1.48999
0,7.65553,1.49019
0,7.65753,1.49038
0,7.65953,1.49058
0,7.66153,1.49077
0,7.66353,1.49096
0,7.66553,1.49115
0,7.66753,1.49133
0,7.66953,1.49152
0,7.67153,1.4917
0,7.67353,1.49188
0,7.67554,1.49206
0,7.67754,1.49224
0,7.67954,1.49241
0,7.68154,1.49258
0,7.68354,1.49275
0,7.68554,1.49292
0,7.68754,1.49309
0,7.68954,1.49325
0,7.69154,1.49342
0,7.69354,1.49358
0,7.69554,1.49374
0,7.69754,1.49389
0,7.69954,1.49405
0,7.70154,1.4942
0,7.70354,1.49435
0,7.70554,1.4945
0,7.70754,1.49465
0,7.70954,1.49479
0,7.71154,1.49494
0,7.71354,1.49508
0,7.71554,1.49522
0,7.71754,1.49535
0,7.71954,1.49549
0,7.72154,1.49562
0,7.72354,1.49575
0,7.72555,1.49588
0,7.72755,1.49601
0,7.72955,1.49613
0,7.73155,1.49626
0,7.73355,1.49638
0,7.73555,1.4965
0,7.73755,1.49661
0,7.73955,1.49673
0,7.74155,1.49684
0,7.74355,1.49695
0,7.74555,1.49706
0,7.74755,1.49717
0,7.74955,1.49728
0,7.75155,1.49738
0,7.75355,1.49748
0,7.75555,1.49758
0,7.75755,1.49768
0,7.75955,1.49777
0,7.76155,1.49787
0,7.76355,1.49796
0,7.76555,1.49805
0,7.76755,1.49813
0,7.76955,1.49822
0,7.77155,1.4983
0,7.77355,1.49838
0,7.77556,1.49846
0,7.77756,1.49854
0,7.77956,1.49862
0,7.78156,1.49869
0,7.78356,1.49876
0,7.78556,1.49883
0,7.78756,1.4989
0,7.78956,1.49896
0,7.79156,1.49903
0,7.79356,1.49909
0,7.79556,1.49915
0,7.79756,1.4992
0,7.79956,1.49926
0,7.80156,1.49931
0,7.80356,1.49936
0,7.80556,1.49941
0,7.80756,1.49946
0,7.80956,1.49951
0,7.81156,1.49955
0,7.81356,1.49959
0,7.81556,1.49963
0,7.81756,1.49967
0,7.81956,1.4997
0,7.82156,1.49974
0,7.82356,1.49977
0,7.82557,1.4998
0,7.82757,1.49983
0,7.82957,1.49985
0,7.83157,1.49987
0,7.83357,1.4999
0,7.83557,1.49992
0,7.83757,1.49993
0,7.83957,1.49995
0,7.84157,1.49996
0,7.84357,1.49997
0,7.84557,1.49998
0,7.84757,1.49999
0,7.84957,1.5
0,7.85157,1.5
0,7.85357,1.5
0,7.85557,1.5
0,7.85757,1.5
0,7.85957,1.49999
0,7.86157,1.49999
0,7.86357,1.49998
0,7.86557,1.49997
0,7.86757,1.49995
0,7.86957,1.49994
0,7.87157,1.49992
0,7.87357,1.4999
0,7.87558,1.49988
0,7.87758,1.49986
0,7.87958,1.49984
0,7.88158,1.49981
0,7.88358,1.49978
0,7.88558,1.49975
0,7.88758,1.49972
0,7.88958,1.49968
0,7.89158,1.49965
0,7.89358,1.49961
0,7.89558,1.49957
0,7.89758,1.49952
0,7.89958,1.49948
0,7.90158,1.49943
0,7.90358,1.49939
0,7.90558,1.49933
0,7.90758,1.49928
0,7.90958,1.49923
0,7.91158,1.49917
0,7.91358,1.49911
0,7.91558,1.49905
0,7.91758,1.49899
0,7.91958,1.49892
0,7.92158,1.49886
0,7.92358,1.49879
0,7.92559,1.49872
0,7.92759,1.49865
0,7.92959,1.49857
0,7.93159,1.4985
0,7.93359,1.49842
0,7.93559,1.49834
0,7.93759,1.49825
0,7.93959,1.49817
0,7.94159,1.49808
0,7.94359,1.49799
0,7.94559,1.4979
0,7.94759,1.49781
0,7.94959,1.49772
0,7.95159,1.49762
0,7.95359,1.49752
0,7.95559,1.49742
0,7.95759,1.49732
0,7.95959,1.49721
0,7.96159,1.49711
0,7.96359,1.497
0,7.96559,1.49689
0,7.96759,1.49678
0,7.96959,1.49666
0,7.97159,1.49655
0,7.97359,1.49643
0,7.9756,1.49631
0,7.9776,1.49618
0,7.9796,1.49606
0,7.9816,1.49593
0,7.9836,1.49581
0,7.9856,1.49568
0,7.9876,1.49554
0,7.9896,1.49541
0,7.9916,1.49527
0,7.9936,1.49513
0,7.9956,1.49499
0,7.9976,1.49485
0,7.9996,1.49471
0,8.0016,1.49456
0,8.0036,1.49441
0,8.0056,1.49426
0,8.0076,1.49411
0,8.0096,1.49396
0,8.0116,1.4938
0,8.0136,1.49364
0,8.0156,1.49348
0,8.0176,1.49332
0,8.0196,1.49316
0,8.0216,1.49299
0,8.0236,1.49282
0,8.02561,1.49265
0,8.02761,1.49248
0,8.02961,1.49231
0,8.03161,1.49213
0,8.03361,1.49196
0,8.03561,1.49178
0,8.03761,1.49159
0,8.03961,1.49141
0,8.04161,1.49122
0,8.04361,1.49104
0,8.04561,1.49085
0,8.04761,1.49066
0,8.04961,1.49046
0,8.05161,1.49027
0,8.05361,1.49007
0,8.05561,1.48987
0,8.05761,1.48967
0,8.05961,1.48947
0,8.06161,1.48926
0,8.06361,1.48905
0,8.06561,1.48884
0,8.06761,1.48863
0,8.06961,1.48842
0,8.07161,1.48821
0,8.07361,1.48799
0,8.07562,1.48777
0,8.07762,1.48755
0,8.07962,1.48733
0,8.08162,1.4871
0,8.08362,1.48687
0,8.08562,1.48665
0,8.08762,1.48642
0,8.08962,1.48618
0,8.09162,1.48595
0,8.09362,1.48571
0,8.09562,1.48547
0,8.09762,1.48523
0,8.09962,1.48499
0,8.10162,1.48475
0,8.10362,1.4845
0,8.10562,1.48425
0,8.10762,1.484
0,8.10962,1.48375
0,8.11162,1.4835
0,8.11362,1.48324
0,8.11562,1.48298
0,8.11762,1.48272
0,8.11962,1.48246
0,8.12162,1.4822
0,8.12362,1.48193
0,8.12563,1.48167
0,8.12763,1.4814
0,8.12963,1.48113
0,8.13163,1.48085
0,8.13363,1.48058
0,8.13563,1.4803
0,8.13763,1.48002
0,8.13963,1.47974
0,8.14163,1.47946
0,8.14363,1.47917
0,8.14563,1.47889
0,8.14763,1.4786
0,8.14963,1.47831
0,8.15163,1.47801
0,8.15363,1.47772
0,8.15563,1.47742
0,8.15763,1.47713
0,8.15963,1.47683
0,8.16163,1.47652
0,8.16363,1.47622
0,8.16563,1.47591
0,8.16763,1.47561
0,8.16963,1.4753
0,8.17163,1.47499
0,8.17363,1.47467
0,8.17564,1.47436
0,8.17764,1.47404
0,8.17964,1.47372
0,8.18164,1.4734
0,8.18364,1.47308
0,8.18564,1.47275
0,8.18764,1.47243
0,8.18964,1.4721
0,8.19164,1.47177
0,8.19364,1.47143
0,8.19564,1.4711
0,8.19764,1.47076
0,8.19964,1.47043
0,8.20164,1.47009
0,8.20364,1.46974
0,8.20564,1.4694
0,8.20764,1.46906
0,8.20964,1.46871
0,8.21164,1.46836
0,8.21364,1.46801
0,8.21564,1.46766
0,8.21764,1.4673
0,8.21964,1.46694
0,8.22164,1.46659
0,8.22364,1.46622
0,8.22565,1.46586
0,8.22765,1.4655
0,8.22965,1.46513
0,8.23165,1.46476
0,8.23365,1.46439
0,8.23565,1.46402
0,8.23765,1.46365
0,8.23965,1.46327
0,8.24165,1.4629
0,8.24365,1.46252
0,8.24565,1.46214
0,8.24765,1.46175
0,8.24965,1.46137
0,8.25165,1.46098
0,8.25365,1.46059
0,8.25565,1.4602
0,8.25765,1.45981
0,8.25965,1.45942
0,8.26165,1.45902
0,8.26365,1.45863
0,8.26565,1.45823
0,8.26765,1.45783
0,8.26965,1.45742
0,8.27165,1.45702
0,8.27365,1.45661
0,8.27566,1.4562
0,8.27766,1.45579
0,8.27966,1.45538
0,8.28166,1.45497
0,8.28366,1.45455
0,8.28566,1.45413
0,8.28766,1.45371
0,8.28966,1.45329
0,8.29166,1.45287
0,8.29366,1.45244
0,8.29566,1.45202
0,8.29766,1.45159
0,8.29966,1.45116
0,8.30166,1.45073
0,8.30366,1.45029
0,8.30566,1.44986
0,8.30766,1.44942
0,8.30966,1.44898
0,8.31166,1.44854
0,8.31366,1.4481
0,8.31566,1.44765
0,8.31766,1.44721
0,8.31966,1.44676
0,8.32166,1.44631
0,8.32366,1.44586
0,8.32567,1.4454
0,8.32767,1.44495
0,8.32967,1.44449
0,8.33167,1.44403
0,8.33367,1.44357
0,8.33567,1.44311
0,8.33767,1.44264
0,8.33967,1.44218
0,8.34167,1.44171
0,8.34367,1.44124
0,8.34567,1.44077
0,8.34767,1.4403
0,8.34967,1.43982
0,8.35167,1.43934
0,8.35367,1.43887
0,8.35567,1.43839
0,8.35767,1.4379
0,8.35967,1.43742
0,8.36167,1.43693
0,8.36367,1.43645
0,8.36567,1.43596
0,8.36767,1.43547
0,8.36967,1.43498
0,8.37167,1.43448
0,8.37367,1.43399
0,8.37568,1.43349
0,8.37768,1.43299
0,8.37968,1.43249
0,8.38168,1.43199
0,8.38368,1.43148
0,8.38568,1.43097
0,8.38768,1.43047
0,8.38968,1.42996
0,8.39168,1.42945
0,8.39368,1.42893
0,8.39568,1.42842
0,8.39768,1.4279
0,8.39968,1.42738
0,8.40168,1.42686
0,8.40368,1.42634
0,8.40568,1.42582
0,8.40768,1.42529
0,8.40968,1.42477
0,8.41168,1.42424
0,8.41368,1.42371
0,8.41568,1.42318
0,8.41768,1.42264
0,8.41968,1.42211
0,8.42168,1.42157
0,8.42368,1.42103
0,8.42569,1.42049
0,8.42769,1.41995
0,8.42969,1.4194
0,8.43169,1.41886
0,8.43369,1.41831
0,8.43569,1.41776
0,8.43769,1.41721
0,8.43969,1.41666
0,8.44169,1.41611
0,8.44369,1.41555
0,8.44569,1.41499
0,8.44769,1.41444
0,8.44969,1.41388
0,8.45169,1.41331
0,8.45369,1.41275
0,8.45569,1.41218
0,8.45769,1.41162
0,8.45969,1.41105
0,8.46169,1.41048
0,8.46369,1.40991
0,8.46569,1.40933
0,8.46769,1.40876
0,8.46969,1.40818
0,8.47169,1.4076
0,8.47369,1.40702
0,8.4757,1.40644
0,8.4777,1.40586
0,8.4797,1.40527
0,8.4817,1.40469
0,8.4837,1.4041
0,8.4857,1.40351
0,8.4877,1.40292
0,8.4897,1.40232
0,8.4917,1.40173
0,8.4937,1.40113
0,8.4957,1.40053
0,8.4977,1.39993
0,8.4997,1.39933
0,8.5017,1.39873
0,8.5037,1.39813
0,8.5057,1.39752
0,8.5077,1.39691
0,8.5097,1.3963
0,8.5117,1.39569
0,8.5137,1.39508
0,8.5157,1.39447
0,8.5177,1.39385
0,8.5197,1.39324
0,8.5217,1.39262
0,8.5237,1.392
0,8.52571,1.39138
0,8.52771,1.39075
0,8.52971,1.39013
0,8.53171,1.3895
0,8.53371,1.38887
0,8.53571,1.38824
0,8.53771,1.38761
0,8.53971,1.38698
0,8.54171,1.38635
0,8.54371,1.38571
0,8.54571,1.38507
0,8.54771,1.38443
0,8.54971,1.38379
0,8.55171,1.38315
0,8.55371,1.38251
0,8.55571,1.38186
0,8.55771,1.38122
0,8.55971,1.38057
0,8.56171,1.37992
0,8.56371,1.37927
0,8.56571,1.37862
0,8.56771,1.37796
0,8.56971,1.37731
0,8.57171,1.37665
0,8.57371,1.37599
0,8.57572,1.37533
0,8.57772,1.37467
0,8.57972,1.37401
0,8.58172,1.37334
0,8.58372,1.37268
0,8.58572,1.37201
0,8.58772,1.37134
0,8.58972,1.37067
0,8.59172,1.37
0,8.59372,1.36932
0,8.59572,1.36865
0,8.59772,1.36797
0,8.59972,1.36729
0,8.60172,1.36661
0,8.60372,1.36593
0,8.60572,1.36525
0,8.60772,1.36457
0,8.60972,1.36388
0,8.61172,1.3632
0,8.61372,1.36251
0,8.61572,1.36182
0,8.61772,1.36113
0,8.61972,1.36043
0,8.62172,1.35974
0,8.62372,1.35904
0,8.62573,1.35835
0,8.62773,1.35765
0,8.62973,1.35695
0,8.63173,1.35625
0,8.63373,1.35555
0,8.63573,1.35484
0,8.63773,1.35414
0,8.63973,1.35343
0,8.64173,1.35272
0,8.64373,1.35201
0,8.64573,1.3513
0,8.64773,1.35059
0,8.64973,1.34988
0,8.65173,1.34916
0,8.65373,1.34844
0,8.65573,1.34773
0,8.65773,1.34701
0,8.65973,1.34629
0,8.66173,1.34556
0,8.66373,1.34484
0,8.66573,1.34411
0,8.66773,1.34339
0,8.66973,1.34266
0,8.67173,1.34193
0,8.67373,1.3412
0,8.67574,1.34047
0,8.67774,1.33974
0,8.67974,1.339
0,8.68174,1.33827
0,8.68374,1.33753
0,8.68574,1.33679
0,8.68774,1.33605
0,8.68974,1.33531
0,8.69174,1.33457
0,8.69374,1.33382
0,8.69574,1.33308
0,8.69774,1.33233
0,8.69974,1.33158
0,8.70174,1.33083
0,8.70374,1.33008
0,8.70574,1.32933
0,8.70774,1.32858
0,8.70974,1.32782
0,8.71174,1.32707
0,8.71374,1.32631
0,8.71574,1.32555
0,8.71774,1.32479
0,8.71974,1.32403
0,8.72174,1.32327
0,8.72374,1.3225
0,8.72575,1.32174
0,8.72775,1.32097
0,8.72975,1.32021
0,8.73175,1.31944
0,8.73375,1.31867
0,8.73575,1.31789
0,8.73775,1.31712
0,8.73975,1.31635
0,8.74175,1.31557
0,8.74375,1.3148
0,8.74575,1.31402
0,8.74775,1.31324
0,8.74975,1.31246
0,8.75175,1.31168
0,8.75375,1.3109
0,8.75575,1.31011
0,8.75775,1.30933
0,8.75975,1.30854
0,8.76175,1.30775
0,8.76375,1.30696
0,8.76575,1.30617
0,8.76775,1.30538
0,8.76975,1.30459
0,8.77175,1.3038
0,8.77375,1.303
0,8.77576,1.3022
0,8.77776,1.30141
0,8.77976,1.30061
0,8.78176,1.29981
0,8.78376,1.29901
0,8.78576,1.2982
0,8.78776,1.2974
0,8.78976,1.2966
0,8.79176,1.29579
0,8.79376,1.29498
0,8.79576,1.29418
0,8.79776,1.29337
0,8.79976,1.29256
0,8.80176,1.29174
0,8.80376,1.29093
0,8.80576,1.29012
0,8.80776,1.2893
0,8.80976,1.28849
0,8.81176,1.28767
0,8.81376,1.28685
0,8.81576,1.28603
0,8.81776,1.28521
0,8.81976,1.28439
0,8.82176,1.28356
0,8.82376,1.28274
0,8.82577,1.28191
0,8.82777,1.28109
0,8.82977,1.28026
0,8.83177,1.27943
0,8.83377,1.2786
0,8.83577,1.27777
0,8.83777,1.27694
0,8.83977,1.2761
0,8.84177,1.27527
0,8.84377,1.27443
0,8.84577,1.2736
0,8.84777,1.27276
0,8.84977,1.27192
0,8.85177,1.27108
0,8.85377,1.27024
0,8.85577,1.2694
0,8.85777,1.26855
0,8.85977,1.26771
0,8.86177,1.26687
0,8.86377,1.26602
0,8.86577,1.26517
0,8.86777,1.26432
0,8.86977,1.26347
0,8.87177,1.26262
0,8.87377,1.26177
0,8.87578,1.26092
0,8.87778,1.26006
0,8.87978,1.25921
0,8.88178,1.25835
0,8.88378,1.2575
0,8.88578,1.25664
0,8.88778,1.25578
0,8.88978,1.25492
0,8.89178,1.25406
0,8.89378,1.2532
0,8.89578,1.25233
0,8.89778,1.25147
0,8.89978,1.25061
0,8.90178,1.24974
0,8.90378,1.24887
0,8.90578,1.248
0,8.90778,1.24714
0,8.90978,1.24627
0,8.91178,1.24539
0,8.91378,1.24452
0,8.91578,1.24365
0,8.91778,1.24278
0,8.91978,1.2419
0,8.92178,1.24103
0,8.92378,1.24015
0,8.92579,1.23927
0,8.92779,1.23839
0,8.92979,1.23751
0,8.93179,1.23663
0,8.93379,1.23575
0,8.93579,1.23487
0,8.93779,1.23398
0,8.93979,1.2331
0,8.94179,1.23221
0,8.94379,1.23133
0,8.94579,1.23044
0,8.94779,1.22955
0,8.94979,1.22866
0,8.95179,1.22777
0,8.95379,1.22688
0,8.95579,1.22599
0,8.95779,1.2251
0,8.95979,1.22421
0,8.96179,1.22331
0,8.96379,1.22242
0,8.96579,1.22152
0,8.96779,1.22062
0,8.96979,1.21972
0,8.97179,1.21883
0,8.97379,1.21793
0,8.9758,1.21702
0,8.9778,1.21612
0,8.9798,1.21522
0,8.9818,1.21432
0,8.9838,1.21341
0,8.9858,1.21251
0,8.9878,1.2116
0,8.9898,1.2107
0,8.9918,1.20979
0,8.9938,1.20888
0,8.9958,1.20797
0,8.9978,1.20706
0,8.9998,1.20615
0,9.0018,1.20524
0,9.0038,1.20433
0,9.0058,1.20341
0,9.0078,1.2025
